gsm,gse,Age,Sex,AgeBin
GSM1609266,GSE65907,63,M,"[60,70)"
GSM1609267,GSE65907,60,F,"[60,70)"
GSM1609268,GSE65907,58,F,"[50,60)"
GSM1609269,GSE65907,80,M,"[80,90)"
GSM1609270,GSE65907,66,M,"[60,70)"
GSM1609271,GSE65907,60,M,"[60,70)"
GSM1609272,GSE65907,49,M,"[40,50)"
GSM1609273,GSE65907,67,M,"[60,70)"
GSM1609274,GSE65907,55,M,"[50,60)"
GSM1609275,GSE65907,57,M,"[50,60)"
GSM1609276,GSE65907,71,M,"[70,80)"
GSM1609277,GSE65907,55,M,"[50,60)"
GSM1609278,GSE65907,61,M,"[60,70)"
GSM1609279,GSE65907,48,F,"[40,50)"
GSM1609280,GSE65907,85,M,"[80,90)"
GSM1609281,GSE65907,74,F,"[70,80)"
GSM1609282,GSE65907,65,M,"[60,70)"
GSM1609283,GSE65907,66,F,"[60,70)"
GSM1609284,GSE65907,61,M,"[60,70)"
GSM1609285,GSE65907,71,M,"[70,80)"
GSM1609286,GSE65907,83,M,"[80,90)"
GSM1609287,GSE65907,70,F,"[70,80)"
GSM1609288,GSE65907,77,F,"[70,80)"
GSM1609289,GSE65907,69,F,"[60,70)"
GSM1609290,GSE65907,63,M,"[60,70)"
GSM1609291,GSE65907,44,M,"[40,50)"
GSM1609292,GSE65907,76,F,"[70,80)"
GSM1609293,GSE65907,64,M,"[60,70)"
GSM1609294,GSE65907,65,M,"[60,70)"
GSM1609295,GSE65907,74,M,"[70,80)"
GSM1609296,GSE65907,43,M,"[40,50)"
GSM1609297,GSE65907,66,F,"[60,70)"
GSM1609298,GSE65907,52,M,"[50,60)"
GSM1609299,GSE65907,73,M,"[70,80)"
GSM1609300,GSE65907,47,M,"[40,50)"
GSM1609301,GSE65907,76,F,"[70,80)"
GSM1609302,GSE65907,77,M,"[70,80)"
GSM1609303,GSE65907,57,M,"[50,60)"
GSM1609304,GSE65907,71,M,"[70,80)"
GSM1609305,GSE65907,47,M,"[40,50)"
GSM1609306,GSE65907,78,F,"[70,80)"
GSM1609307,GSE65907,78,M,"[70,80)"
GSM1609308,GSE65907,46,M,"[40,50)"
GSM1609309,GSE65907,73,F,"[70,80)"
GSM1609310,GSE65907,67,M,"[60,70)"
GSM1609311,GSE65907,77,M,"[70,80)"
GSM1609312,GSE65907,64,M,"[60,70)"
GSM1609313,GSE65907,78,M,"[70,80)"
GSM1609314,GSE65907,53,F,"[50,60)"
GSM1609315,GSE65907,57,M,"[50,60)"
GSM1609316,GSE65907,58,F,"[50,60)"
GSM1609317,GSE65907,81,M,"[80,90)"
GSM1609318,GSE65907,70,M,"[70,80)"
GSM1609319,GSE65907,76,M,"[70,80)"
GSM1609320,GSE65907,41,M,"[40,50)"
GSM1609321,GSE65907,52,F,"[50,60)"
GSM1609322,GSE65907,35,M,"[30,40)"
GSM1609323,GSE65907,51,M,"[50,60)"
GSM1609324,GSE65907,69,F,"[60,70)"
GSM1609325,GSE65907,70,M,"[70,80)"
GSM1609326,GSE65907,59,M,"[50,60)"
GSM1609327,GSE65907,66,M,"[60,70)"
GSM1609328,GSE65907,66,M,"[60,70)"
GSM1609329,GSE65907,74,F,"[70,80)"
GSM1609330,GSE65907,40,M,"[40,50)"
GSM1609331,GSE65907,54,F,"[50,60)"
GSM1609332,GSE65907,44,M,"[40,50)"
GSM1609333,GSE65907,55,F,"[50,60)"
GSM1609334,GSE65907,66,M,"[60,70)"
GSM1609335,GSE65907,67,F,"[60,70)"
GSM1609336,GSE65907,57,M,"[50,60)"
GSM1609337,GSE65907,57,M,"[50,60)"
GSM1609338,GSE65907,69,M,"[60,70)"
GSM1609339,GSE65907,81,F,"[80,90)"
GSM1609340,GSE65907,51,M,"[50,60)"
GSM1609341,GSE65907,54,M,"[50,60)"
GSM1609342,GSE65907,56,M,"[50,60)"
GSM1609343,GSE65907,52,M,"[50,60)"
GSM1609344,GSE65907,55,M,"[50,60)"
GSM1609345,GSE65907,50,M,"[50,60)"
GSM1609346,GSE65907,77,M,"[70,80)"
GSM1609347,GSE65907,58,F,"[50,60)"
GSM1609348,GSE65907,49,M,"[40,50)"
GSM1609349,GSE65907,58,M,"[50,60)"
GSM1609350,GSE65907,71,M,"[70,80)"
GSM1609351,GSE65907,73,M,"[70,80)"
GSM1609352,GSE65907,63,M,"[60,70)"
GSM1609353,GSE65907,67,M,"[60,70)"
GSM1609354,GSE65907,79,F,"[70,80)"
GSM1609355,GSE65907,58,M,"[50,60)"
GSM1609356,GSE65907,77,M,"[70,80)"
GSM1609357,GSE65907,72,M,"[70,80)"
GSM1609358,GSE65907,67,M,"[60,70)"
GSM1609359,GSE65907,59,M,"[50,60)"
GSM1609360,GSE65907,70,M,"[70,80)"
GSM1609361,GSE65907,49,M,"[40,50)"
GSM1609362,GSE65907,68,F,"[60,70)"
GSM1609363,GSE65907,81,M,"[80,90)"
GSM1609364,GSE65907,79,F,"[70,80)"
GSM1609365,GSE65907,62,M,"[60,70)"
GSM1609366,GSE65907,48,M,"[40,50)"
GSM1609367,GSE65907,78,F,"[70,80)"
GSM1609368,GSE65907,45,M,"[40,50)"
GSM1609369,GSE65907,70,M,"[70,80)"
GSM1609370,GSE65907,79,M,"[70,80)"
GSM1609371,GSE65907,50,M,"[50,60)"
GSM1609372,GSE65907,48,M,"[40,50)"
GSM1609373,GSE65907,55,F,"[50,60)"
GSM1609374,GSE65907,53,M,"[50,60)"
GSM1609375,GSE65907,71,M,"[70,80)"
GSM1609376,GSE65907,68,M,"[60,70)"
GSM1609445,GSE65907,48,F,"[40,50)"
GSM1609446,GSE65907,64,F,"[60,70)"
GSM1609447,GSE65907,36,F,"[30,40)"
GSM1609448,GSE65907,59,M,"[50,60)"
GSM1609449,GSE65907,48,F,"[40,50)"
GSM1609450,GSE65907,47,M,"[40,50)"
GSM1609451,GSE65907,69,M,"[60,70)"
GSM1609452,GSE65907,50,F,"[50,60)"
GSM1609453,GSE65907,68,F,"[60,70)"
GSM1609454,GSE65907,54,F,"[50,60)"
GSM1609455,GSE65907,76,F,"[70,80)"
GSM1609456,GSE65907,70,M,"[70,80)"
GSM1609457,GSE65907,57,M,"[50,60)"
GSM1609458,GSE65907,66,F,"[60,70)"
GSM1609459,GSE65907,55,M,"[50,60)"
GSM1609460,GSE65907,72,M,"[70,80)"
GSM1609461,GSE65907,51,F,"[50,60)"
GSM1609462,GSE65907,67,F,"[60,70)"
GSM1609463,GSE65907,57,M,"[50,60)"
GSM1609464,GSE65907,51,M,"[50,60)"
GSM1609465,GSE65907,75,F,"[70,80)"
GSM1609466,GSE65907,66,M,"[60,70)"
GSM1609467,GSE65907,39,F,"[30,40)"
GSM1609468,GSE65907,63,F,"[60,70)"
GSM1609469,GSE65907,69,M,"[60,70)"
GSM1609470,GSE65907,52,M,"[50,60)"
GSM1609471,GSE65907,69,M,"[60,70)"
GSM1609472,GSE65907,54,M,"[50,60)"
GSM1609473,GSE65907,79,M,"[70,80)"
GSM1609474,GSE65907,75,F,"[70,80)"
GSM1609475,GSE65907,72,F,"[70,80)"
GSM1609476,GSE65907,75,F,"[70,80)"
GSM1609477,GSE65907,54,F,"[50,60)"
GSM1609478,GSE65907,72,F,"[70,80)"
GSM1609479,GSE65907,59,M,"[50,60)"
GSM1609480,GSE65907,60,M,"[60,70)"
GSM1609481,GSE65907,69,M,"[60,70)"
GSM1609482,GSE65907,41,F,"[40,50)"
GSM1609483,GSE65907,55,F,"[50,60)"
GSM1609484,GSE65907,69,F,"[60,70)"
GSM1609485,GSE65907,49,F,"[40,50)"
GSM1609486,GSE65907,76,M,"[70,80)"
GSM1609487,GSE65907,77,M,"[70,80)"
GSM1609488,GSE65907,56,M,"[50,60)"
GSM1609489,GSE65907,74,M,"[70,80)"
GSM1609490,GSE65907,57,M,"[50,60)"
GSM1609491,GSE65907,64,F,"[60,70)"
GSM1609492,GSE65907,72,F,"[70,80)"
GSM1609493,GSE65907,50,F,"[50,60)"
GSM1609494,GSE65907,67,M,"[60,70)"
GSM1609495,GSE65907,78,M,"[70,80)"
GSM1609496,GSE65907,77,M,"[70,80)"
GSM1609497,GSE65907,69,M,"[60,70)"
GSM1609498,GSE65907,55,F,"[50,60)"
GSM1609499,GSE65907,54,M,"[50,60)"
GSM1609500,GSE65907,72,M,"[70,80)"
GSM1609501,GSE65907,78,M,"[70,80)"
GSM1609502,GSE65907,67,F,"[60,70)"
GSM1609503,GSE65907,60,M,"[60,70)"
GSM1609504,GSE65907,48,M,"[40,50)"
GSM1609505,GSE65907,52,M,"[50,60)"
GSM1609506,GSE65907,55,M,"[50,60)"
GSM1609507,GSE65907,69,M,"[60,70)"
GSM1609508,GSE65907,54,F,"[50,60)"
GSM1609509,GSE65907,70,F,"[70,80)"
GSM1609510,GSE65907,58,M,"[50,60)"
GSM1609511,GSE65907,80,M,"[80,90)"
GSM1609512,GSE65907,76,F,"[70,80)"
GSM1609513,GSE65907,75,F,"[70,80)"
GSM1609514,GSE65907,76,F,"[70,80)"
GSM1609515,GSE65907,39,M,"[30,40)"
GSM1609516,GSE65907,60,F,"[60,70)"
GSM1609517,GSE65907,65,M,"[60,70)"
GSM1609518,GSE65907,61,M,"[60,70)"
GSM1609519,GSE65907,78,M,"[70,80)"
GSM1609520,GSE65907,52,M,"[50,60)"
GSM1609521,GSE65907,66,M,"[60,70)"
GSM1609522,GSE65907,62,F,"[60,70)"
GSM1609523,GSE65907,58,F,"[50,60)"
GSM1609524,GSE65907,54,M,"[50,60)"
GSM1609525,GSE65907,67,F,"[60,70)"
GSM1609526,GSE65907,67,F,"[60,70)"
GSM1609527,GSE65907,55,M,"[50,60)"
GSM1609528,GSE65907,74,F,"[70,80)"
GSM1609529,GSE65907,33,M,"[30,40)"
GSM1609530,GSE65907,48,M,"[40,50)"
GSM1609531,GSE65907,72,F,"[70,80)"
GSM1609532,GSE65907,75,M,"[70,80)"
GSM1609533,GSE65907,70,F,"[70,80)"
GSM1609534,GSE65907,75,M,"[70,80)"
GSM1609535,GSE65907,64,M,"[60,70)"
GSM1609536,GSE65907,77,F,"[70,80)"
GSM1609537,GSE65907,57,M,"[50,60)"
GSM1609538,GSE65907,81,M,"[80,90)"
GSM1609539,GSE65907,71,M,"[70,80)"
GSM1609540,GSE65907,70,M,"[70,80)"
GSM1609541,GSE65907,73,F,"[70,80)"
GSM1609542,GSE65907,72,F,"[70,80)"
GSM1609543,GSE65907,53,M,"[50,60)"
GSM1609544,GSE65907,60,M,"[60,70)"
GSM1609545,GSE65907,75,F,"[70,80)"
GSM1609546,GSE65907,47,M,"[40,50)"
GSM1609547,GSE65907,69,F,"[60,70)"
GSM1609548,GSE65907,55,M,"[50,60)"
GSM1609549,GSE65907,59,M,"[50,60)"
GSM1609550,GSE65907,69,M,"[60,70)"
GSM1609551,GSE65907,66,M,"[60,70)"
GSM1609552,GSE65907,85,F,"[80,90)"
GSM1609553,GSE65907,69,F,"[60,70)"
GSM1609554,GSE65907,58,M,"[50,60)"
GSM1609555,GSE65907,61,M,"[60,70)"
GSM1609556,GSE65907,56,F,"[50,60)"
GSM1609557,GSE65907,73,M,"[70,80)"
GSM1609558,GSE65907,61,M,"[60,70)"
GSM1609559,GSE65907,54,M,"[50,60)"
GSM1609560,GSE65907,71,M,"[70,80)"
GSM1609561,GSE65907,38,M,"[30,40)"
GSM1609562,GSE65907,49,M,"[40,50)"
GSM1609563,GSE65907,74,M,"[70,80)"
GSM1609564,GSE65907,72,F,"[70,80)"
GSM1609565,GSE65907,65,F,"[60,70)"
GSM1609566,GSE65907,76,F,"[70,80)"
GSM1609567,GSE65907,58,M,"[50,60)"
GSM1609568,GSE65907,76,M,"[70,80)"
GSM1609569,GSE65907,61,M,"[60,70)"
GSM1609570,GSE65907,81,M,"[80,90)"
GSM1609571,GSE65907,69,F,"[60,70)"
GSM1609572,GSE65907,57,M,"[50,60)"
GSM1609573,GSE65907,76,M,"[70,80)"
GSM1609574,GSE65907,73,F,"[70,80)"
GSM1609575,GSE65907,75,M,"[70,80)"
GSM1609576,GSE65907,55,M,"[50,60)"
GSM1609577,GSE65907,81,F,"[80,90)"
GSM1609578,GSE65907,57,M,"[50,60)"
GSM1609579,GSE65907,57,M,"[50,60)"
GSM1609580,GSE65907,70,F,"[70,80)"
GSM1609581,GSE65907,60,F,"[60,70)"
GSM1609582,GSE65907,32,M,"[30,40)"
GSM1609583,GSE65907,58,M,"[50,60)"
GSM1609584,GSE65907,74,F,"[70,80)"
GSM1609585,GSE65907,57,M,"[50,60)"
GSM1609586,GSE65907,47,M,"[40,50)"
GSM1609587,GSE65907,68,M,"[60,70)"
GSM1609588,GSE65907,58,F,"[50,60)"
GSM1609589,GSE65907,68,M,"[60,70)"
GSM1609590,GSE65907,53,M,"[50,60)"
GSM1609591,GSE65907,58,M,"[50,60)"
GSM1609592,GSE65907,69,M,"[60,70)"
GSM1609593,GSE65907,74,F,"[70,80)"
GSM1609594,GSE65907,81,M,"[80,90)"
GSM1609595,GSE65907,76,F,"[70,80)"
GSM1609596,GSE65907,59,M,"[50,60)"
GSM1609597,GSE65907,70,M,"[70,80)"
GSM1609598,GSE65907,58,M,"[50,60)"
GSM1609599,GSE65907,55,M,"[50,60)"
GSM1609600,GSE65907,80,M,"[80,90)"
GSM1609601,GSE65907,52,M,"[50,60)"
GSM1609602,GSE65907,67,M,"[60,70)"
GSM1609603,GSE65907,69,M,"[60,70)"
GSM1609604,GSE65907,59,F,"[50,60)"
GSM1609605,GSE65907,76,M,"[70,80)"
GSM1609606,GSE65907,64,M,"[60,70)"
GSM1609607,GSE65907,42,M,"[40,50)"
GSM1609608,GSE65907,63,M,"[60,70)"
GSM1609609,GSE65907,64,M,"[60,70)"
GSM1609610,GSE65907,70,M,"[70,80)"
GSM1609611,GSE65907,61,F,"[60,70)"
GSM1609612,GSE65907,67,M,"[60,70)"
GSM1609613,GSE65907,71,F,"[70,80)"
GSM1609614,GSE65907,49,F,"[40,50)"
GSM1609615,GSE65907,65,F,"[60,70)"
GSM1609616,GSE65907,81,M,"[80,90)"
GSM1609617,GSE65907,48,F,"[40,50)"
GSM1609618,GSE65907,71,F,"[70,80)"
GSM1609619,GSE65907,68,M,"[60,70)"
GSM1609620,GSE65907,45,M,"[40,50)"
GSM1609621,GSE65907,57,M,"[50,60)"
GSM1609622,GSE65907,72,F,"[70,80)"
GSM1609623,GSE65907,50,M,"[50,60)"
GSM1609624,GSE65907,65,F,"[60,70)"
GSM1609625,GSE65907,71,F,"[70,80)"
GSM1609626,GSE65907,52,M,"[50,60)"
GSM1609627,GSE65907,45,M,"[40,50)"
GSM1609628,GSE65907,58,F,"[50,60)"
GSM1609629,GSE65907,68,M,"[60,70)"
GSM1609630,GSE65907,61,M,"[60,70)"
GSM1609631,GSE65907,66,M,"[60,70)"
GSM1609632,GSE65907,84,F,"[80,90)"
GSM1609633,GSE65907,69,M,"[60,70)"
GSM1609634,GSE65907,71,M,"[70,80)"
GSM1609635,GSE65907,54,M,"[50,60)"
GSM1609636,GSE65907,64,M,"[60,70)"
GSM1609637,GSE65907,81,F,"[80,90)"
GSM1609638,GSE65907,67,M,"[60,70)"
GSM1609639,GSE65907,70,M,"[70,80)"
GSM1609640,GSE65907,73,M,"[70,80)"
GSM1609641,GSE65907,69,M,"[60,70)"
GSM1609642,GSE65907,66,M,"[60,70)"
GSM1609643,GSE65907,76,F,"[70,80)"
GSM1609644,GSE65907,78,F,"[70,80)"
GSM1609645,GSE65907,77,M,"[70,80)"
GSM1609646,GSE65907,58,M,"[50,60)"
GSM1609647,GSE65907,58,M,"[50,60)"
GSM1609648,GSE65907,46,F,"[40,50)"
GSM1609649,GSE65907,78,M,"[70,80)"
GSM1609650,GSE65907,68,M,"[60,70)"
GSM1609651,GSE65907,53,F,"[50,60)"
GSM1609652,GSE65907,70,F,"[70,80)"
GSM1609653,GSE65907,48,F,"[40,50)"
GSM1609654,GSE65907,80,F,"[80,90)"
GSM1609655,GSE65907,56,M,"[50,60)"
GSM1609656,GSE65907,73,M,"[70,80)"
GSM1609657,GSE65907,33,M,"[30,40)"
GSM1609658,GSE65907,70,M,"[70,80)"
GSM1609659,GSE65907,57,F,"[50,60)"
GSM1609660,GSE65907,58,F,"[50,60)"
GSM1609661,GSE65907,76,F,"[70,80)"
GSM1609662,GSE65907,56,F,"[50,60)"
GSM1609663,GSE65907,59,F,"[50,60)"
GSM1609664,GSE65907,44,M,"[40,50)"
GSM1609665,GSE65907,64,F,"[60,70)"
GSM1609666,GSE65907,70,M,"[70,80)"
GSM1609667,GSE65907,61,M,"[60,70)"
GSM1609668,GSE65907,65,F,"[60,70)"
GSM1609669,GSE65907,57,M,"[50,60)"
GSM1609670,GSE65907,77,F,"[70,80)"
GSM1609671,GSE65907,77,M,"[70,80)"
GSM1609672,GSE65907,45,M,"[40,50)"
GSM1609673,GSE65907,55,F,"[50,60)"
GSM1609674,GSE65907,65,M,"[60,70)"
GSM1609675,GSE65907,55,M,"[50,60)"
GSM1609676,GSE65907,54,F,"[50,60)"
GSM1609677,GSE65907,74,M,"[70,80)"
GSM1609678,GSE65907,54,M,"[50,60)"
GSM1609679,GSE65907,74,F,"[70,80)"
GSM1609680,GSE65907,56,F,"[50,60)"
GSM1609681,GSE65907,69,M,"[60,70)"
GSM1609682,GSE65907,43,M,"[40,50)"
GSM1609683,GSE65907,76,F,"[70,80)"
GSM1609684,GSE65907,50,F,"[50,60)"
GSM1609685,GSE65907,82,F,"[80,90)"
GSM1609686,GSE65907,64,M,"[60,70)"
GSM1609687,GSE65907,56,F,"[50,60)"
GSM1609688,GSE65907,63,F,"[60,70)"
GSM1609689,GSE65907,82,M,"[80,90)"
GSM1609690,GSE65907,78,M,"[70,80)"
GSM1609691,GSE65907,76,M,"[70,80)"
GSM1609692,GSE65907,83,M,"[80,90)"
GSM1609693,GSE65907,64,M,"[60,70)"
GSM1609694,GSE65907,79,F,"[70,80)"
GSM1609695,GSE65907,58,F,"[50,60)"
GSM1609696,GSE65907,57,M,"[50,60)"
GSM1609697,GSE65907,44,F,"[40,50)"
GSM1609698,GSE65907,69,F,"[60,70)"
GSM1609699,GSE65907,61,M,"[60,70)"
GSM1609700,GSE65907,58,M,"[50,60)"
GSM1609701,GSE65907,79,M,"[70,80)"
GSM1609702,GSE65907,66,F,"[60,70)"
GSM1609703,GSE65907,75,F,"[70,80)"
GSM1609704,GSE65907,70,M,"[70,80)"
GSM1609705,GSE65907,69,M,"[60,70)"
GSM1609706,GSE65907,59,M,"[50,60)"
GSM1609707,GSE65907,57,F,"[50,60)"
GSM1609708,GSE65907,67,M,"[60,70)"
GSM1609709,GSE65907,67,F,"[60,70)"
GSM1609710,GSE65907,50,F,"[50,60)"
GSM1609711,GSE65907,74,M,"[70,80)"
GSM1609712,GSE65907,68,F,"[60,70)"
GSM1609713,GSE65907,67,F,"[60,70)"
GSM1609714,GSE65907,68,M,"[60,70)"
GSM1609715,GSE65907,66,F,"[60,70)"
GSM1609716,GSE65907,81,F,"[80,90)"
GSM1609717,GSE65907,68,M,"[60,70)"
GSM1609718,GSE65907,58,F,"[50,60)"
GSM1609719,GSE65907,69,M,"[60,70)"
GSM1609720,GSE65907,60,M,"[60,70)"
GSM1609721,GSE65907,53,M,"[50,60)"
GSM1609722,GSE65907,69,M,"[60,70)"
GSM1609723,GSE65907,76,M,"[70,80)"
GSM1609724,GSE65907,82,F,"[80,90)"
GSM1609725,GSE65907,75,F,"[70,80)"
GSM1609726,GSE65907,52,M,"[50,60)"
GSM1609727,GSE65907,59,F,"[50,60)"
GSM1609728,GSE65907,46,M,"[40,50)"
GSM1609729,GSE65907,57,M,"[50,60)"
GSM1609730,GSE65907,55,M,"[50,60)"
GSM1609731,GSE65907,81,M,"[80,90)"
GSM1609732,GSE65907,60,F,"[60,70)"
GSM1609733,GSE65907,59,F,"[50,60)"
GSM1609734,GSE65907,52,M,"[50,60)"
GSM1609735,GSE65907,67,F,"[60,70)"
GSM1609736,GSE65907,59,F,"[50,60)"
GSM1609737,GSE65907,57,M,"[50,60)"
GSM1609738,GSE65907,62,M,"[60,70)"
GSM1609739,GSE65907,64,M,"[60,70)"
GSM1609740,GSE65907,59,M,"[50,60)"
GSM1609741,GSE65907,57,F,"[50,60)"
GSM1609742,GSE65907,72,M,"[70,80)"
GSM1609743,GSE65907,74,F,"[70,80)"
GSM1609744,GSE65907,65,M,"[60,70)"
GSM1609745,GSE65907,48,M,"[40,50)"
GSM1609746,GSE65907,67,M,"[60,70)"
GSM1609747,GSE65907,63,M,"[60,70)"
GSM1609748,GSE65907,41,F,"[40,50)"
GSM1609749,GSE65907,68,M,"[60,70)"
GSM1609750,GSE65907,68,F,"[60,70)"
GSM1609751,GSE65907,75,M,"[70,80)"
GSM1609752,GSE65907,71,M,"[70,80)"
GSM1609753,GSE65907,47,M,"[40,50)"
GSM1609754,GSE65907,56,M,"[50,60)"
GSM1609755,GSE65907,97,M,"[90,100)"
GSM1609756,GSE65907,74,M,"[70,80)"
GSM1609757,GSE65907,78,F,"[70,80)"
GSM1609758,GSE65907,53,M,"[50,60)"
GSM1609759,GSE65907,68,M,"[60,70)"
GSM1609760,GSE65907,28,M,"[20,30)"
GSM1609761,GSE65907,56,M,"[50,60)"
GSM1609762,GSE65907,68,M,"[60,70)"
GSM1609763,GSE65907,70,F,"[70,80)"
GSM1609764,GSE65907,55,M,"[50,60)"
GSM1609765,GSE65907,61,F,"[60,70)"
GSM1609766,GSE65907,82,M,"[80,90)"
GSM1609767,GSE65907,60,M,"[60,70)"
GSM1609768,GSE65907,44,F,"[40,50)"
GSM1609769,GSE65907,57,M,"[50,60)"
GSM1609770,GSE65907,59,F,"[50,60)"
GSM1609771,GSE65907,70,M,"[70,80)"
GSM1609772,GSE65907,66,M,"[60,70)"
GSM1609773,GSE65907,65,F,"[60,70)"
GSM1609774,GSE65907,62,M,"[60,70)"
GSM1609775,GSE65907,71,M,"[70,80)"
GSM1609776,GSE65907,49,M,"[40,50)"
GSM1609777,GSE65907,63,F,"[60,70)"
GSM1609778,GSE65907,71,M,"[70,80)"
GSM1609779,GSE65907,68,M,"[60,70)"
GSM1609780,GSE65907,54,M,"[50,60)"
GSM1609781,GSE65907,58,F,"[50,60)"
GSM1609782,GSE65907,67,M,"[60,70)"
GSM1609783,GSE65907,46,M,"[40,50)"
GSM1609784,GSE65907,71,F,"[70,80)"
GSM1609785,GSE65907,53,M,"[50,60)"
GSM1609786,GSE65907,59,M,"[50,60)"
GSM1609787,GSE65907,80,F,"[80,90)"
GSM1609788,GSE65907,66,M,"[60,70)"
GSM1609789,GSE65907,48,M,"[40,50)"
GSM1609790,GSE65907,53,M,"[50,60)"
GSM1609791,GSE65907,72,M,"[70,80)"
GSM1609792,GSE65907,70,M,"[70,80)"
GSM1609793,GSE65907,81,M,"[80,90)"
GSM1609794,GSE65907,52,M,"[50,60)"
GSM1609795,GSE65907,65,F,"[60,70)"
GSM1609796,GSE65907,47,M,"[40,50)"
GSM1609797,GSE65907,69,F,"[60,70)"
GSM1609798,GSE65907,77,M,"[70,80)"
GSM1609799,GSE65907,67,M,"[60,70)"
GSM1609800,GSE65907,64,M,"[60,70)"
GSM1609801,GSE65907,60,M,"[60,70)"
GSM1609802,GSE65907,49,M,"[40,50)"
GSM1609803,GSE65907,56,M,"[50,60)"
GSM1609804,GSE65907,56,M,"[50,60)"
GSM1609805,GSE65907,83,F,"[80,90)"
GSM1609806,GSE65907,36,M,"[30,40)"
GSM1609807,GSE65907,65,M,"[60,70)"
GSM1609808,GSE65907,56,M,"[50,60)"
GSM1609809,GSE65907,67,M,"[60,70)"
GSM1609810,GSE65907,78,M,"[70,80)"
GSM1609811,GSE65907,70,M,"[70,80)"
GSM1609812,GSE65907,76,F,"[70,80)"
GSM1609813,GSE65907,69,M,"[60,70)"
GSM1609814,GSE65907,60,F,"[60,70)"
GSM1609815,GSE65907,77,F,"[70,80)"
GSM1609816,GSE65907,61,F,"[60,70)"
GSM1609817,GSE65907,37,M,"[30,40)"
GSM1609818,GSE65907,74,F,"[70,80)"
GSM1609819,GSE65907,66,M,"[60,70)"
GSM1609820,GSE65907,65,F,"[60,70)"
GSM1609821,GSE65907,70,M,"[70,80)"
GSM1609822,GSE65907,76,F,"[70,80)"
GSM1609823,GSE65907,64,M,"[60,70)"
GSM1609824,GSE65907,69,F,"[60,70)"
GSM1609825,GSE65907,77,F,"[70,80)"
GSM1609826,GSE65907,57,F,"[50,60)"
GSM1609827,GSE65907,75,M,"[70,80)"
GSM1609828,GSE65907,53,F,"[50,60)"
GSM1609829,GSE65907,71,M,"[70,80)"
GSM1609830,GSE65907,63,M,"[60,70)"
GSM1609831,GSE65907,55,F,"[50,60)"
GSM1609832,GSE65907,53,M,"[50,60)"
GSM1609833,GSE65907,74,M,"[70,80)"
GSM1609834,GSE65907,62,M,"[60,70)"
GSM1609835,GSE65907,51,M,"[50,60)"
GSM1609836,GSE65907,47,F,"[40,50)"
GSM1609837,GSE65907,58,F,"[50,60)"
GSM1609838,GSE65907,56,M,"[50,60)"
GSM1609839,GSE65907,63,M,"[60,70)"
GSM1609840,GSE65907,76,F,"[70,80)"
GSM1609841,GSE65907,75,M,"[70,80)"
GSM1609842,GSE65907,77,M,"[70,80)"
GSM1609843,GSE65907,67,M,"[60,70)"
GSM1609844,GSE65907,55,F,"[50,60)"
GSM1609845,GSE65907,72,F,"[70,80)"
GSM1609846,GSE65907,65,M,"[60,70)"
GSM1609847,GSE65907,80,F,"[80,90)"
GSM1609848,GSE65907,68,M,"[60,70)"
GSM1609849,GSE65907,72,F,"[70,80)"
GSM1609850,GSE65907,72,F,"[70,80)"
GSM1609851,GSE65907,67,M,"[60,70)"
GSM1609852,GSE65907,71,M,"[70,80)"
GSM1609853,GSE65907,38,F,"[30,40)"
GSM1609854,GSE65907,65,F,"[60,70)"
GSM1609855,GSE65907,80,F,"[80,90)"
GSM1609856,GSE65907,65,M,"[60,70)"
GSM1609857,GSE65907,74,M,"[70,80)"
GSM1609858,GSE65907,61,M,"[60,70)"
GSM1609859,GSE65907,55,M,"[50,60)"
GSM1609860,GSE65907,49,M,"[40,50)"
GSM1609861,GSE65907,71,M,"[70,80)"
GSM1609862,GSE65907,33,M,"[30,40)"
GSM1609863,GSE65907,76,M,"[70,80)"
GSM1609864,GSE65907,68,M,"[60,70)"
GSM1609865,GSE65907,57,M,"[50,60)"
GSM1609866,GSE65907,46,M,"[40,50)"
GSM1609867,GSE65907,50,M,"[50,60)"
GSM1609868,GSE65907,77,F,"[70,80)"
GSM1609869,GSE65907,68,F,"[60,70)"
GSM1609870,GSE65907,81,M,"[80,90)"
GSM1609871,GSE65907,52,M,"[50,60)"
GSM1609872,GSE65907,66,F,"[60,70)"
GSM1609873,GSE65907,55,M,"[50,60)"
GSM1609874,GSE65907,62,F,"[60,70)"
GSM1609875,GSE65907,58,M,"[50,60)"
GSM1609876,GSE65907,39,M,"[30,40)"
GSM1609877,GSE65907,71,M,"[70,80)"
GSM1609878,GSE65907,56,M,"[50,60)"
GSM1609879,GSE65907,52,M,"[50,60)"
GSM1609880,GSE65907,55,M,"[50,60)"
GSM1609881,GSE65907,74,M,"[70,80)"
GSM1609882,GSE65907,58,M,"[50,60)"
GSM1609883,GSE65907,66,M,"[60,70)"
GSM1609884,GSE65907,84,M,"[80,90)"
GSM1609885,GSE65907,72,M,"[70,80)"
GSM1609886,GSE65907,71,F,"[70,80)"
GSM1609887,GSE65907,64,M,"[60,70)"
GSM1609888,GSE65907,71,F,"[70,80)"
GSM1609889,GSE65907,70,M,"[70,80)"
GSM1609890,GSE65907,43,M,"[40,50)"
GSM1609891,GSE65907,68,M,"[60,70)"
GSM1609892,GSE65907,51,F,"[50,60)"
